unit_id,date,kri_failed_txn_7d,kri_downtime_hours_30d,kri_queue_len_mean_14d,incidents_count_90d,sum_loss_amt_365d,days_since_last_incident,num_controls,avg_control_effectiveness,pct_controls_tested_12m,open_audit_finding_count,attrition_rate_90d,avg_tenure_months,major_release_last_30d,open_changes_count,incident_narrative,regulatory_alert_score,third_party_incident_count,target_event_30d,target_severity_amt
UNIT_107,5/10/24,4,3.236,9,5,118.63,317,3,2.151,0.325,2,0.0372,42.24,0,0,,0.824,1,0,0
UNIT_053,2/6/24,2,0.153,7,2,1235.42,187,14,4.274,0.384,1,0.0016,24.4,0,0,,0.143,0,0,0
UNIT_066,11/5/24,4,2.387,17,0,2488.95,184,22,2.416,0.31,1,0.0209,70.59,0,1,,0.265,0,0,0
UNIT_034,12/3/23,7,6.151,11,1,933.8,30,22,2.97,0.58,2,0.0162,9.51,0,0,,0.276,0,0,0
UNIT_111,11/30/24,3,6.661,15,1,8784.97,92,10,3.676,0.225,1,0.0079,33.25,0,0,,0.322,0,0,0
UNIT_012,8/12/24,3,6.27,14,2,17392.37,263,24,2.465,0.48,2,0.0175,27.19,0,0,,0.425,0,0,0
UNIT_094,5/19/23,7,5.736,5,3,397.05,18,3,3.423,0.512,0,0.0182,68.53,0,0,,0.262,1,0,0
UNIT_110,10/25/24,7,2.534,10,0,1012.71,165,5,2.751,0.394,2,0.0172,28.1,0,1,,0.441,0,0,0
UNIT_017,1/8/23,2,6.785,18,0,1632.54,150,12,3.715,0.191,0,0.0354,15.22,0,0,,0.289,0,0,0
UNIT_103,6/29/24,7,2.512,11,2,6470.7,360,12,2.712,0.042,0,0.0194,52.61,0,0,,0.579,0,0,0
UNIT_080,3/11/23,5,6.979,10,0,5496.41,386,12,2.776,0.222,0,0.0125,31.87,0,1,,0.275,0,0,0
UNIT_106,3/6/23,2,8.063,16,6,3023.2,154,23,3.991,0.168,1,0.0195,58.69,1,1,,0.2,0,0,0
UNIT_117,8/20/24,5,2.876,14,3,9004.21,163,4,3.067,0.353,1,0.0362,41.14,0,0,,0.286,0,0,0
UNIT_078,12/12/23,3,4.637,5,1,6373.13,387,10,3.471,0.455,1,0.0034,22.51,0,1,,0.078,0,0,0
UNIT_051,12/17/24,6,4.235,10,2,2745.26,208,16,4.459,0.466,1,0.0073,41.64,0,0,,0.364,0,0,0
UNIT_074,7/24/24,4,4.358,13,0,1476.02,182,6,3.229,0.161,0,0,82.39,0,0,,0.007,0,0,0
UNIT_035,7/8/24,4,0.816,11,0,317.03,97,19,4.082,0.394,0,0.0449,1,0,0,,0.405,1,0,0
UNIT_028,4/5/24,5,6.625,6,2,9229.6,245,25,2.831,0.067,2,0.0289,50.03,0,0,Process failure leading to 40406 loss; root cause: human error; impacted accounts: multiple.,0.381,0,0,0
UNIT_069,7/17/23,9,8.841,15,3,4268.51,241,10,3.843,0.08,0,0.0445,40.77,0,0,,0.399,0,0,0
UNIT_013,12/27/23,4,4.293,12,1,516.07,144,13,5,0.073,0,0.0495,79.79,0,0,,0.14,0,0,0
UNIT_077,12/4/24,2,2.858,10,1,1610.02,231,12,4.341,0.022,0,0.0088,85.27,0,0,,0.375,0,0,0
UNIT_117,11/25/24,1,3.56,7,2,11128.87,175,1,3.249,0.234,4,0.0167,10.89,0,0,Process failure leading to 41839 loss; root cause: human error; impacted accounts: multiple.,0.14,0,0,0
UNIT_050,7/14/24,5,5.448,7,0,26.73,247,1,2.647,0.037,0,0.0386,44.66,0,0,,0.088,0,0,0
UNIT_053,1/17/24,2,0.32,7,2,11049.34,43,20,4.429,0.304,0,0.0058,42.84,0,0,,0.802,0,0,0
UNIT_031,3/9/23,3,7.291,6,1,15444.85,371,5,2.831,0.704,1,0.0061,33.85,0,0,Process failure leading to 9118 loss; root cause: human error; impacted accounts: multiple.,0.233,0,1,6442.94
UNIT_092,1/16/24,7,7.081,19,2,2021.25,201,21,2.277,0.189,3,0.033,29.73,0,0,,0.057,0,0,0
UNIT_084,1/16/24,7,5.323,14,3,22370.6,70,15,3.231,0.431,0,0.02,60.32,0,0,,0.325,0,0,0
UNIT_090,11/27/23,5,5.75,12,6,4811.2,370,4,3.343,0.295,1,0.0408,7.49,0,0,,0.17,0,0,0
UNIT_019,10/22/24,5,4.836,12,4,69.43,115,23,5,0.497,0,0.0094,4.33,0,0,,0.103,1,0,0
UNIT_034,1/25/23,2,5.242,7,0,7333.61,126,22,2.11,0.213,1,0.0258,55.35,0,0,,0.056,0,0,0
UNIT_104,11/18/24,1,4.347,8,2,104.61,368,25,1.818,0.248,1,0.0149,1,0,0,,0.369,0,0,0
UNIT_021,4/23/23,3,8.138,18,2,4140.89,107,10,3.111,0.154,0,0.0217,56.89,0,0,Process failure leading to 27506 loss; root cause: human error; impacted accounts: multiple.,0.654,0,0,0
UNIT_037,5/6/24,9,2.75,11,2,3914.79,258,1,3.125,0.169,1,0.0084,69.16,0,0,,0.111,0,0,0
UNIT_067,10/18/23,4,4.661,7,2,717.96,36,19,5,0.137,1,0.0315,20.48,0,0,,0.189,0,0,0
UNIT_115,12/18/23,3,4.385,0,2,2543.99,127,6,4.697,0.246,0,0.0072,52.54,0,0,,0.257,0,0,0
UNIT_034,10/25/23,2,7.752,9,3,699.84,21,22,2.497,0.287,0,0.0429,82.19,0,0,,0.179,0,0,0
UNIT_039,6/4/23,4,2.498,2,0,815.34,217,5,2.236,0.124,0,0.0331,32.63,0,1,Process failure leading to 163 loss; root cause: human error; impacted accounts: multiple.,0.019,1,0,0
UNIT_079,1/9/24,3,0.931,10,0,11568.91,306,14,2.851,0.286,0,0.0283,93.98,0,0,,0.017,0,0,0
UNIT_045,6/7/23,2,4.569,9,2,367.55,108,22,2.749,0.193,3,0,76.09,0,0,,0.041,1,0,0
UNIT_022,7/7/23,5,7.149,19,3,4301.75,104,5,3.534,0.32,1,0.0327,69.98,0,1,,0.563,0,0,0
UNIT_070,9/11/24,2,1.478,16,1,11138.93,245,17,3.288,0.268,0,0.0291,69.98,0,0,,0.105,0,0,0
UNIT_060,8/2/24,3,3.757,8,2,4769,358,15,3.649,0.016,1,0.0299,96.23,0,0,,0.188,0,0,0
UNIT_050,2/3/24,4,2.788,9,4,4072.33,34,4,4.045,0.408,0,0.0318,45.41,0,0,,0.411,0,0,0
UNIT_103,2/27/24,3,6.619,7,1,6382.79,179,6,4.244,0.248,1,0.0011,36.62,0,0,,0.201,0,0,0
UNIT_030,7/14/23,4,6.844,10,3,11346.58,354,17,3.269,0.385,1,0.0301,23.81,0,0,,0.05,0,0,0
UNIT_113,8/30/23,2,4.511,1,0,3562.74,165,13,3.818,0.35,0,0.0225,19.44,1,1,,0.138,0,0,0
UNIT_064,4/11/23,1,2.375,5,0,2854.26,24,12,3.007,0.238,0,0.0136,45.09,0,1,,0.294,0,0,0
UNIT_054,7/30/23,2,5.798,9,0,4502.68,340,26,3.322,0.732,1,0.0238,66.76,0,0,,0.218,0,0,0
UNIT_034,7/19/24,7,6.133,14,3,4417.49,348,22,2.448,0.066,2,0.0188,63.35,0,0,,0.063,0,0,0
UNIT_051,7/30/24,3,7.152,4,4,2928.84,177,16,3.331,0.172,1,0.0237,68.98,0,0,,0.386,0,0,0
UNIT_029,11/6/24,2,2.623,4,2,8633.37,98,17,2.47,0.198,1,0.0152,40.23,0,0,Near miss detected during scheduled change. No loss recorded.,0.14,0,0,0
UNIT_002,5/31/24,4,4.719,6,1,712.8,336,8,3.148,0.402,1,0,59.18,0,0,,0.16,0,0,0
UNIT_084,9/24/24,6,7.327,13,3,2870.14,397,10,3.264,0.16,2,0.0206,58.64,0,0,,0.607,0,0,0
UNIT_108,11/5/23,3,3.505,8,2,6095.38,368,6,3.602,0.271,0,0.0228,1,0,0,,0.733,0,0,0
UNIT_081,4/26/24,4,0,5,1,241.78,78,6,1.51,0.626,0,0.0169,71.3,0,0,,0.138,0,0,0
UNIT_090,12/9/24,4,4.789,13,4,13524.85,264,3,3.192,0.537,0,0.0237,57.05,0,0,,0.415,1,0,0
UNIT_054,9/4/23,8,7.156,13,2,409.45,268,27,3.652,0.335,2,0.0236,33.45,0,0,,0.55,0,0,0
UNIT_073,1/6/23,1,7.17,16,3,822.04,234,7,4.035,0.458,3,0.0373,69.11,1,3,,0.152,1,0,0
UNIT_118,5/30/24,3,4.873,12,4,5265.15,330,16,4.482,0.523,0,0.0331,29.08,0,0,Process failure leading to 2330 loss; root cause: human error; impacted accounts: multiple.,0.177,0,0,0
UNIT_026,1/13/24,1,5.007,1,1,3524.52,145,19,2.544,0.191,2,0.0206,83.98,0,1,,0.051,0,0,0
UNIT_094,2/17/24,6,2.288,8,2,500.78,145,2,3.986,0.209,0,0.0215,79.23,0,0,,0.117,0,0,0
UNIT_098,2/9/24,1,3.04,9,4,11751.72,284,1,1.757,0.163,0,0.0396,36.08,0,1,Near miss detected during scheduled change. No loss recorded.,0.17,0,1,14907.7
UNIT_110,11/26/24,2,4.056,10,1,437.47,217,8,1.17,0.652,2,0.0205,58.57,0,0,,0.397,0,0,0
UNIT_034,10/25/24,2,4.857,6,4,583.13,67,23,2.091,0.193,1,0.0218,47.57,0,0,,0.135,0,0,0
UNIT_094,9/2/23,6,3.824,7,2,1906.62,39,8,2.825,0.415,1,0.009,55.88,0,0,,0.268,0,0,0
UNIT_072,11/29/23,5,3.222,2,1,481.69,16,5,3.092,0.253,1,0.0281,41.81,0,1,,0.112,0,0,0
UNIT_102,9/7/23,8,1.43,4,2,2433.27,119,13,3.979,0.096,0,0.0156,65.62,0,0,,0.082,0,0,0
UNIT_022,11/21/23,7,9.83,17,2,1838.87,298,2,5,0.275,0,0.0362,55.79,0,0,,0.101,0,0,0
UNIT_034,11/5/24,6,6.077,9,0,1753.18,278,22,2.037,0.388,3,0.0045,27.42,0,1,,0.341,0,0,0
UNIT_120,7/21/23,2,3.703,10,1,12466.12,174,5,5,0.27,0,0.0172,55.05,0,1,,0.069,1,0,0
UNIT_020,8/31/23,3,4.069,5,0,600.4,158,5,3.926,0.039,0,0.0083,1,0,0,,0.39,0,0,0
UNIT_110,11/22/24,4,2.51,8,1,834.71,344,7,2.888,0.299,2,0.0273,21.71,0,0,,0.457,1,0,0
UNIT_093,2/10/23,6,0.612,8,1,24.35,257,6,1.892,0.37,1,0.0174,37.47,0,0,,0.172,0,0,0
UNIT_102,5/10/24,2,3.141,0,1,1160.1,65,15,2.858,0.541,0,0.0283,58.49,0,0,,0.53,0,0,0
UNIT_014,4/29/23,5,2.588,5,1,6134.66,68,16,3.163,0.121,1,0.0165,14.41,1,2,,0.319,1,0,0
UNIT_064,4/29/23,0,0,14,1,1969.78,235,15,1.944,0.155,2,0.0036,19.84,0,0,,0.361,1,0,0
UNIT_059,6/14/23,5,3.241,7,2,6718.53,275,6,1.616,0.115,1,0.0119,50.53,0,0,,0.153,0,0,0
UNIT_057,5/16/24,1,4.061,13,0,335.93,149,11,1.614,0.259,2,0.0237,87.94,0,0,,0.592,2,0,0
UNIT_048,12/16/23,8,2.394,8,3,5548.73,251,14,3.168,0.215,0,0.0168,24.53,0,0,,0.278,0,0,0
UNIT_101,4/26/23,1,6.766,0,1,860.09,300,1,3.675,0.167,0,0.001,16.61,0,0,,0.192,0,1,1203.79
UNIT_111,2/4/23,4,9.526,17,0,14247.61,296,6,2.885,0.235,2,0,24.88,0,0,,0.822,0,0,0
UNIT_034,10/14/23,5,6.835,11,3,8615.17,91,25,2.426,0.252,0,0.019,44.79,0,0,,0.068,1,0,0
UNIT_019,3/11/24,5,5.448,12,3,10362.28,370,21,3.967,0.205,1,0.0201,66.29,0,0,,0.48,0,0,0
UNIT_098,9/1/24,3,2.925,11,1,9831.95,391,5,2.4,0.478,0,0.036,48.17,0,0,Process failure leading to 2193 loss; root cause: human error; impacted accounts: multiple.,0.234,0,0,0
UNIT_067,2/25/24,2,3.206,4,3,2103.49,113,18,3.905,0.248,0,0.0131,46.18,0,0,,0.781,2,0,0
UNIT_067,6/27/23,5,8.173,19,2,3227.56,368,19,4.379,0.328,1,0.0025,63.88,0,0,,0.255,2,0,0
UNIT_105,1/1/23,1,1.248,5,1,1080.45,31,16,3.668,0.371,1,0.0351,57.84,0,0,,0.023,0,0,0
UNIT_074,3/1/23,1,4.955,8,1,1166.63,115,11,4.645,0.47,0,0.0055,120.09,0,0,,0.189,0,0,0
UNIT_096,11/14/24,2,4.976,8,0,478.56,30,15,4.648,0.241,0,0.0102,25.57,0,0,,0.356,0,0,0
UNIT_018,11/15/23,4,4.457,9,0,3283.75,354,8,1.441,0.512,1,0.0217,81.18,0,0,,0.214,1,0,0
UNIT_027,3/19/23,1,4.515,5,0,229.32,96,21,3.167,0.315,0,0.018,31.12,0,0,Process failure leading to 8900 loss; root cause: human error; impacted accounts: multiple.,0.086,0,0,0
UNIT_029,4/25/24,4,2.737,6,0,986.22,223,18,2.764,0.458,1,0.0058,98.63,0,0,,0.137,0,0,0
UNIT_103,7/20/24,3,7.653,15,3,82.71,279,10,4.571,0.495,0,0,38.54,0,0,,0.24,0,0,0
UNIT_085,4/6/24,2,4.115,7,1,5915.16,83,7,3.017,0.327,0,0.0101,88.14,0,0,,0.297,1,0,0
UNIT_052,1/11/24,2,3.57,9,1,7590.12,315,19,4.124,0.574,1,0.0347,12.79,0,0,,0.276,0,0,0
UNIT_069,4/30/24,3,6.564,19,0,3919.71,218,12,4.456,0.432,0,0.0038,52.07,0,0,,0.29,0,0,0
UNIT_029,3/18/24,1,4.542,4,0,5339.02,306,14,2.83,0.244,0,0.0348,63.03,0,1,,0.066,0,0,0
UNIT_060,8/28/24,7,5.1,17,3,839.66,321,11,3.94,0.088,2,0,79,0,1,,0.218,0,0,0
UNIT_061,11/15/23,1,1.721,9,1,228.13,324,3,4.08,0.283,1,0.0203,90.56,0,0,,0.594,0,0,0
UNIT_048,5/15/23,3,6.251,4,1,196.44,178,14,2.45,0.107,0,0.0085,48.62,0,0,,0.126,0,0,0
UNIT_063,2/18/23,5,4.83,13,3,8389.42,109,10,2.612,0.155,2,0.023,91.71,1,2,,0.027,0,0,0
UNIT_045,1/23/23,1,2.043,0,0,1385.68,97,17,2.377,0.443,1,0.0134,49.67,0,0,Near miss detected during scheduled change. No loss recorded.,0.125,1,0,0
UNIT_021,3/21/24,3,7.271,14,2,4084.33,56,8,4.151,0.157,0,0.042,51.21,0,0,,0.271,0,0,0
UNIT_104,3/7/24,5,4.137,2,3,1808.27,118,19,2.159,0.308,1,0.0111,102.15,0,0,,0.31,0,0,0
UNIT_001,1/9/24,3,6.256,7,1,2440.07,136,5,2.528,0.112,1,0.0102,104.63,0,0,,0.131,0,1,22894.08
UNIT_030,3/3/23,3,6.261,16,3,824.86,281,24,3.139,0.219,1,0.0247,94.02,0,0,Near miss detected during scheduled change. No loss recorded.,0.408,0,0,0
UNIT_089,9/3/23,8,1.513,4,0,4.78,249,13,4.952,0.097,0,0.0029,80.57,0,2,,0.377,0,0,0
UNIT_116,9/28/24,6,5.858,14,3,4011.51,204,9,5,0.288,0,0.0266,62.31,0,0,,0.204,0,0,0
UNIT_117,6/7/23,2,1.967,8,0,4413.81,117,2,2.497,0.315,0,0.0261,92.78,0,0,,0.238,0,0,0
UNIT_077,8/23/23,2,2.259,15,1,6920.23,68,12,2.342,0.419,1,0.0067,57.1,0,0,,0.194,0,0,0
UNIT_025,4/18/23,3,2.289,1,0,832.43,213,16,4.712,0.269,1,0.0183,69.84,0,1,,0.443,0,0,0
UNIT_078,6/15/23,3,1.288,6,1,5295.34,73,9,2.693,0.091,1,0.0332,67.64,1,2,,0.361,0,0,0
UNIT_002,2/27/24,5,6.171,15,3,2441.53,29,16,1.579,0.089,0,0.0108,1.12,0,0,,0.145,0,0,0
UNIT_057,11/21/23,4,4.593,3,0,9106.7,74,16,2.958,0.601,4,0.0214,17.01,0,0,Near miss detected during scheduled change. No loss recorded.,0.236,0,0,0
UNIT_049,9/18/23,2,2.572,7,2,982.55,365,26,5,0.196,0,0.0401,31.36,0,0,,0.195,1,0,0
UNIT_039,10/15/23,3,5.484,10,0,28.03,223,4,2.982,0.279,3,0.0473,29.04,0,0,,0.481,0,0,0
UNIT_110,4/4/23,3,3.98,11,3,18169,88,1,1,0.402,1,0.0225,63.73,0,0,,0.125,0,0,0
UNIT_070,8/16/23,3,5.087,10,2,500.21,215,16,2.951,0.072,2,0.0292,47.54,0,2,,0.269,0,0,0
UNIT_085,11/5/24,5,5.256,6,4,19819.37,287,4,3.513,0.04,1,0.0203,72.2,0,0,,0.134,0,0,0
UNIT_017,7/3/23,3,4.45,14,0,10910.95,226,10,4.017,0.389,1,0.026,35.62,0,0,,0.459,0,0,0
UNIT_016,11/3/24,4,2.477,12,5,2156.29,174,14,3.381,0.091,0,0.0044,93.71,0,0,,0.256,1,0,0
UNIT_002,12/23/24,5,2.239,1,3,545.43,262,5,2.925,0.42,3,0.0057,76.04,0,1,,0.572,1,0,0
UNIT_078,7/12/23,3,3.753,10,0,445.03,123,14,4.037,0.262,0,0.0055,14.2,0,0,,0.225,0,0,0
UNIT_111,11/24/23,7,6.577,6,1,351.22,289,12,3.496,0.307,2,0.0089,45.84,0,0,,0.253,2,1,14321.63
UNIT_026,12/16/24,4,0.589,11,1,52.49,108,15,2.435,0.509,2,0.0218,56.97,0,0,,0.171,0,0,0
UNIT_006,7/9/24,7,6.589,6,0,900.95,278,25,1.179,0.199,0,0.0146,28.22,0,0,,0.168,1,1,4220.03
UNIT_109,8/2/23,2,4.385,9,0,810.72,32,15,5,0.444,0,0.0131,35.11,0,0,,0.222,1,0,0
UNIT_043,8/5/23,0,3.931,14,1,2562.28,41,8,4.039,0.149,1,0.0153,1,0,0,,0.227,0,0,0
UNIT_046,12/7/23,4,0.485,11,0,1018.46,101,17,4.942,0.233,1,0.0545,43.72,0,0,,0.134,0,0,0
UNIT_021,5/8/24,9,7.106,14,5,10591.86,258,13,4.203,0.477,0,0.0137,63.95,0,0,,0.384,0,0,0
UNIT_015,2/21/23,3,7.383,3,1,3590.43,207,17,3.131,0.604,1,0,68.13,0,0,,0.151,0,0,0
UNIT_116,9/25/24,4,8.47,16,5,13648.06,71,5,4.518,0.235,0,0.0385,76.01,0,0,,0.12,0,0,0
UNIT_120,5/29/24,5,2.698,9,1,1117.86,227,9,4.973,0.634,0,0.0112,62.22,0,0,,0.531,0,0,0
UNIT_095,5/22/23,4,2.911,2,5,487.95,363,5,1.984,0.202,3,0.0287,34.91,0,2,,0.11,0,0,0
UNIT_004,7/4/24,5,3.677,7,2,591.65,349,1,3.538,0.111,0,0.0198,53.36,0,0,,0.175,0,0,0
UNIT_076,12/29/23,4,7.877,19,0,3704.5,213,5,3.828,0.083,1,0.0192,103.2,1,2,,0.296,0,0,0
UNIT_119,6/29/23,2,2.123,10,1,1521.13,234,12,3.573,0.531,0,0.0243,18.03,0,0,,0.359,1,0,0
UNIT_097,6/4/24,0,2.951,0,0,6197.98,223,21,1.798,0.257,2,0.0251,2.75,0,2,,0.36,1,0,0
UNIT_044,12/9/23,6,3.191,9,2,84.19,52,4,1.747,0.261,0,0.0289,55.47,0,0,,0.059,0,0,0
UNIT_040,6/29/24,4,5.345,9,0,3278.95,358,8,2.988,0.069,1,0.0112,1,0,0,,0.071,0,0,0
UNIT_110,12/15/23,2,4.211,7,1,9429.02,173,5,1.957,0.333,1,0.0329,42.76,1,3,,0.331,1,0,0
UNIT_070,5/14/24,5,2.297,6,0,6870.32,299,21,2.473,0.401,1,0.0215,7.92,0,0,,0.128,0,0,0
UNIT_020,9/1/24,3,5.78,10,1,876.02,237,8,3.843,0.027,0,0.0062,32.54,0,1,,0.505,0,0,0
UNIT_100,9/28/24,0,3.703,0,1,2914.54,356,19,3.671,0.083,0,0.0155,60.05,0,0,,0.364,0,0,0
UNIT_041,7/21/23,4,4.114,15,2,1469.28,335,5,3.36,0.206,2,0.0246,36.16,0,0,,0.207,0,0,0
UNIT_081,5/5/23,3,0.421,0,2,1271.08,398,2,1.348,0.047,0,0.0001,80.53,0,0,,0.175,0,0,0
UNIT_008,4/13/24,3,2.695,6,0,1279.87,256,5,4.019,0.422,1,0.0076,38.37,0,1,,0.587,1,0,0
UNIT_025,1/17/24,1,3.911,8,5,638.65,339,14,3.363,0.218,0,0.0207,89.57,0,0,,0.019,0,0,0
UNIT_064,1/3/23,4,3.128,8,0,4399.23,161,14,2.401,0.35,1,0.0121,65.18,0,0,,0.094,0,0,0
UNIT_040,4/28/24,2,5.125,0,0,8270.17,291,10,2.574,0.308,0,0.0029,70.28,0,0,,0.073,0,0,0
UNIT_107,8/25/24,7,6.605,5,1,4258.9,333,9,3.44,0.095,0,0.0282,74.11,0,0,,0.579,0,0,0
UNIT_081,4/25/24,2,3.584,9,1,2397.42,267,1,1,0.327,2,0.0235,72.49,0,1,,0.129,0,0,0
UNIT_098,3/30/24,4,3.492,1,3,378.54,311,8,2.255,0.476,3,0.0283,106.29,0,0,,0.48,0,0,0
UNIT_115,1/23/24,2,3.902,0,2,722.81,307,8,3.791,0.537,0,0.0239,85.77,1,1,,0.147,0,0,0
UNIT_108,9/29/23,6,3.495,0,4,4246.98,13,8,3.087,0.273,0,0.0291,48.66,0,0,,0.042,0,0,0
UNIT_013,8/17/24,3,1.655,10,0,339.68,41,15,2.982,0.277,0,0.0466,40.49,1,0,,0.124,0,0,0
UNIT_089,1/21/24,3,3.324,5,0,15341.36,383,18,4.728,0.197,0,0.0236,69.4,0,0,,0.417,0,0,0
UNIT_072,6/20/24,1,1.621,5,1,3693.96,221,7,4.06,0.285,1,0.0323,94.25,0,1,,0.129,0,0,0
UNIT_004,2/5/23,8,5.594,16,4,15953.94,44,1,3.158,0.259,1,0.0041,9.34,0,0,,0.269,0,0,0
UNIT_119,9/13/23,4,5.81,9,1,3589.53,233,4,2.939,0.091,1,0.0384,21.98,0,0,,0.02,0,0,0
UNIT_014,4/19/23,1,0,6,1,799.6,352,7,3.065,0.377,1,0.0269,17,0,0,,0.237,0,0,0
UNIT_004,9/17/23,5,4.97,8,2,41629.33,393,1,3.457,0.326,0,0.016,39.24,0,0,,0.251,0,0,0
UNIT_119,8/17/23,6,1.192,6,0,2209.65,65,1,3.239,0.436,2,0.0222,52.55,0,0,,0.051,0,0,0
UNIT_081,10/27/24,2,4.21,11,2,31.32,18,1,2.328,0.332,0,0.0144,40.28,1,3,Process failure leading to 28285 loss; root cause: human error; impacted accounts: multiple.,0.141,0,0,0
UNIT_040,8/5/23,1,3.275,13,4,5168.52,297,8,2.451,0.358,1,0.0124,22.86,0,0,,0.005,0,0,0
UNIT_103,9/15/23,2,2.371,8,2,115.22,282,9,3.677,0.505,2,0.018,15.07,0,1,,0.117,0,0,0
UNIT_064,5/10/24,3,3.074,3,1,5705.63,235,13,3.437,0.136,1,0.0062,14.12,0,0,Process failure leading to 1776 loss; root cause: human error; impacted accounts: multiple.,0.363,0,0,0
UNIT_111,3/26/23,6,8.228,13,3,3379.73,72,10,3.931,0.312,1,0.0109,92.27,0,0,,0.11,1,0,0
UNIT_043,8/29/24,7,5.582,14,4,5675.53,143,13,3.966,0.304,0,0.0211,82.97,0,0,,0.289,0,0,0
UNIT_080,2/20/24,8,5.112,7,1,9342.05,161,9,2.609,0.527,1,0.0116,59.44,0,0,,0.571,1,0,0
UNIT_022,2/28/24,4,6.45,13,6,8109.45,230,3,3.86,0.728,0,0.026,55.3,0,0,,0.173,0,0,0
UNIT_041,1/14/24,7,3.98,20,4,14531.23,127,15,3.128,0.782,1,0.0102,18.84,0,0,Process failure leading to 18072 loss; root cause: human error; impacted accounts: multiple.,0.149,0,0,0
UNIT_032,12/31/23,4,2.709,9,3,2396.81,46,13,2.826,0.217,0,0.0403,40.34,0,0,,0.421,0,0,0
UNIT_053,10/5/24,2,4.634,6,2,2698.34,394,15,3.242,0.558,0,0.0032,65.73,1,2,,0.159,0,0,0
UNIT_109,5/19/23,3,3.181,6,1,1242.93,178,12,3.967,0.211,1,0.0123,59.69,0,1,Near miss detected during scheduled change. No loss recorded.,0.342,0,0,0
UNIT_037,7/14/24,5,5.283,1,3,14171.72,89,3,4.149,0.107,1,0.0196,1,0,0,,0.299,0,0,0
UNIT_023,9/10/24,3,3.209,4,0,182.85,395,16,4.447,0.406,0,0.0424,33.95,0,1,,0.181,1,0,0
UNIT_025,3/6/23,6,3.165,10,2,2127.82,353,11,3.532,0.191,0,0.0124,52.36,0,1,Process failure leading to 1375 loss; root cause: human error; impacted accounts: multiple.,0.274,0,0,0
UNIT_077,3/13/24,1,5.567,10,1,4640.8,224,10,3.444,0.097,0,0.0085,77.32,0,1,,0.046,0,0,0
UNIT_003,12/23/24,2,2.592,11,0,276.41,212,9,1.609,0.342,1,0.009,56.01,0,0,,0.118,0,0,0
UNIT_006,1/4/23,2,4.639,7,3,1279.01,11,23,1.407,0.068,0,0.0105,59.69,0,1,Process failure leading to 8387 loss; root cause: human error; impacted accounts: multiple.,0.006,0,0,0
UNIT_028,4/16/23,8,7.879,10,7,1414.08,258,18,4.032,0.353,1,0.0345,46.94,0,1,,0.058,0,0,0
UNIT_087,9/12/23,4,4.732,3,1,6391.82,67,14,3.965,0.626,0,0.0324,37.73,0,0,,0.364,0,0,0
UNIT_077,9/21/23,1,5.371,9,1,7733.12,183,9,2.528,0.559,2,0.0148,37.01,0,0,,0.121,1,0,0
UNIT_034,5/27/24,4,5.284,11,1,4599.86,125,26,2.644,0.388,2,0.0273,1,0,1,,0.602,0,0,0
UNIT_074,12/27/24,6,1.981,9,4,5494.68,350,4,3.885,0.326,2,0.0089,1,0,0,,0.313,0,0,0
UNIT_120,5/3/23,3,5.003,12,0,2823.6,368,13,4.314,0.681,1,0.0145,70.83,0,0,,0.181,0,0,0
UNIT_006,4/11/24,3,4.506,12,0,13701.32,299,25,1.489,0.149,1,0.0184,61.94,0,0,,0.315,0,0,0
UNIT_073,6/18/24,8,3.602,12,1,727.53,285,7,5,0.568,1,0.0344,50.03,0,0,,0.015,0,0,0
UNIT_070,6/14/24,4,6.177,7,0,10174.22,203,15,3.274,0.339,0,0.0151,72.2,0,0,,0.205,0,0,0
UNIT_003,10/9/24,3,2.841,6,3,5219,95,7,2.563,0.256,3,0.0203,65.29,1,1,,0.268,0,0,0
UNIT_113,4/15/24,1,3.926,11,1,3867.7,399,15,2.932,0.331,2,0.0468,21.52,0,0,,0.199,0,0,0
UNIT_089,8/29/24,3,4.865,0,1,9438.58,225,13,5,0.098,0,0,45.01,0,0,,0.004,0,0,0
UNIT_101,11/15/23,1,4.556,6,2,5807.9,386,4,4.053,0.341,0,0.0123,72.37,0,0,,0.248,0,0,0
UNIT_091,1/27/24,3,2.358,13,7,2293.96,259,25,4.674,0.546,0,0.0074,57.81,1,1,,0.254,0,0,0
UNIT_053,12/11/24,5,5.249,9,1,1765.18,33,10,3.156,0.222,0,0.0169,89.52,0,0,,0.315,0,0,0
UNIT_036,11/27/23,6,1.881,5,0,1252.69,49,9,4.143,0.135,0,0.0473,58.4,0,2,,0.305,0,0,0
UNIT_102,11/9/23,3,5.101,7,0,2157.74,8,11,2.928,0.152,0,0.0329,1,0,2,,0.115,0,0,0
UNIT_076,9/25/24,4,7.537,14,6,11106.62,377,6,4.719,0.303,0,0.0181,76.19,0,1,,0.264,0,0,0
UNIT_091,11/3/23,7,6.452,9,5,3079.22,267,19,4.902,0.109,2,0.0007,80.3,0,1,,0.135,0,0,0
UNIT_101,9/2/24,4,1.739,15,2,5578.78,305,6,4.235,0.271,1,0.0129,11.95,0,0,,0.213,0,0,0
UNIT_052,11/21/24,0,1.659,5,0,4547.85,27,19,3.728,0.501,1,0.034,39.24,0,0,,0.057,0,0,0
UNIT_016,4/8/23,7,3.367,1,0,1541.17,169,8,3.996,0.262,1,0.0161,31.44,0,0,,0.334,0,1,10953.17
